年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲
2014-12,6702600-008,台南市左鎮區,岡林里,177,480,268,212,21,349,110
2014-12,6702600-003,台南市左鎮區,左鎮里,217,555,299,256,46,376,133
2014-12,6702600-002,台南市左鎮區,榮和里,276,738,401,337,53,509,176
2014-12,6702600-007,台南市左鎮區,澄山里,231,589,337,252,38,420,131
2014-12,6702600-005,台南市左鎮區,睦光里,139,430,251,179,43,298,89
2014-12,6702600-009,台南市左鎮區,草山里,132,362,214,148,26,262,74
2014-12,6702700-003,台南市仁德區,一甲里,1116,3085,1607,1478,368,2441,276
2014-12,6702700-010,台南市仁德區,三甲里,323,953,485,468,86,744,123
2014-12,6702700-008,台南市仁德區,上崙里,2112,6175,3126,3049,829,4794,552
2014-12,6702700-017,台南市仁德區,中洲里,541,1530,818,712,164,1122,244
2014-12,6702700-018,台南市仁德區,中生里,528,1610,848,762,157,1192,261
2014-12,6702700-015,台南市仁德區,二行里,884,2426,1241,1185,275,1842,309
2014-12,6702700-013,台南市仁德區,仁和里,653,1255,623,632,71,831,353
2014-12,6702700-004,台南市仁德區,仁德里,3200,8356,4259,4097,1327,6373,656
2014-12,6702700-014,台南市仁德區,仁愛里,704,1598,821,777,155,1230,213
2014-12,6702700-005,台南市仁德區,仁義里,3734,10507,5257,5250,1273,8358,876
2014-12,6702700-011,台南市仁德區,保安里,1179,3153,1616,1537,364,2449,340
2014-12,6702700-002,台南市仁德區,土庫里,1042,2981,1536,1445,329,2263,389
2014-12,6702700-016,台南市仁德區,大甲里,864,2525,1291,1234,301,1939,285
2014-12,6702700-001,台南市仁德區,太子里,2121,6088,3119,2969,656,4844,588
2014-12,6702700-007,台南市仁德區,後壁里,3623,10358,5209,5149,1336,8185,837
2014-12,6702700-012,台南市仁德區,成功里,1995,5100,2598,2502,433,3974,693
2014-12,6702700-006,台南市仁德區,新田里,1337,3795,1912,1883,470,3022,303
2014-12,6702700-009,台南市仁德區,田厝里,570,1604,839,765,167,1215,222
2014-12,6702800-014,台南市歸仁區,七甲里,1202,3539,1815,1724,440,2796,303
2014-12,6702800-013,台南市歸仁區,八甲里,986,3068,1520,1548,430,2333,305
2014-12,6702800-002,台南市歸仁區,六甲里,1520,4355,2259,2096,488,3402,465
2014-12,6702800-001,台南市歸仁區,南保里,2195,7151,3577,3574,1069,5595,487
2014-12,6702800-018,台南市歸仁區,南興里,1519,5037,2534,2503,870,3861,306
2014-12,6702800-017,台南市歸仁區,大廟里,1013,3006,1524,1482,282,2454,270
2014-12,6702800-011,台南市歸仁區,大潭里,651,2081,1058,1023,239,1550,292
2014-12,6702800-015,台南市歸仁區,媽廟里,821,2436,1273,1163,300,1822,314
2014-12,6702800-009,台南市歸仁區,崙頂里,1023,3346,1700,1646,547,2457,342
2014-12,6702800-004,台南市歸仁區,後市里,1276,4001,2022,1979,560,3008,433
2014-12,6702800-021,台南市歸仁區,文化里,1188,3827,1879,1948,638,2961,228
2014-12,6702800-019,台南市歸仁區,新厝里,961,2970,1493,1477,428,2229,313
2014-12,6702800-012,台南市歸仁區,武東里,941,2089,1224,865,227,1686,176
2014-12,6702800-003,台南市歸仁區,歸仁里,911,2756,1374,1382,380,2078,298
2014-12,6702800-020,台南市歸仁區,歸南里,866,2723,1377,1346,324,2154,245
2014-12,6702800-010,台南市歸仁區,沙崙里,254,806,423,383,89,624,93
2014-12,6702800-008,台南市歸仁區,看東里,663,2139,1084,1055,314,1639,186
2014-12,6702800-007,台南市歸仁區,看西里,826,2564,1290,1274,431,1909,224
2014-12,6702800-016,台南市歸仁區,西埔里,628,1935,1019,916,190,1544,201
2014-12,6702800-006,台南市歸仁區,許厝里,1222,3812,1922,1890,515,2875,422
2014-12,6702800-005,台南市歸仁區,辜厝里,1297,3863,1933,1930,476,3096,291
2014-12,6702900-017,台南市關廟區,下湖里,180,536,286,250,38,413,85
2014-12,6702900-007,台南市關廟區,五甲里,1077,3596,1851,1745,455,2779,362
2014-12,6702900-004,台南市關廟區,北勢里,898,2854,1486,1368,344,2044,466
2014-12,6702900-011,台南市關廟區,北花里,764,2529,1273,1256,326,1860,343
2014-12,6702900-010,台南市關廟區,南花里,523,1694,863,831,185,1252,257
2014-12,6702900-016,台南市關廟區,埤頭里,655,1906,1002,904,174,1478,254
2014-12,6702900-002,台南市關廟區,山西里,735,2353,1199,1154,238,1775,340
2014-12,6702900-013,台南市關廟區,布袋里,452,1464,766,698,160,1093,211
2014-12,6702900-006,台南市關廟區,新光里,297,842,465,377,68,600,174
2014-12,6702900-005,台南市關廟區,新埔里,363,1194,636,558,156,908,130
2014-12,6702900-008,台南市關廟區,東勢里,1121,3733,1938,1795,473,2824,436
2014-12,6702900-009,台南市關廟區,松腳里,666,2206,1088,1118,252,1620,334
2014-12,6702900-012,台南市關廟區,深坑里,572,1868,970,898,226,1384,258
2014-12,6702900-014,台南市關廟區,田中里,275,860,478,382,83,621,156
2014-12,6702900-001,台南市關廟區,關廟里,783,2465,1298,1167,297,1854,314
2014-12,6702900-003,台南市關廟區,香洋里,1224,3828,1935,1893,360,2799,669
2014-12,6702900-015,台南市關廟區,龜洞里,304,937,490,447,91,691,155
2014-12,6703000-003,台南市龍崎區,中坑里,80,177,98,79,8,130,39
2014-12,6703000-002,台南市龍崎區,土崎里,273,731,404,327,52,520,159
2014-12,6703000-006,台南市龍崎區,大坪里,137,346,188,158,9,248,89
2014-12,6703000-001,台南市龍崎區,崎頂里,451,1297,688,609,133,886,278
2014-12,6703000-004,台南市龍崎區,楠坑里,146,409,228,181,33,306,70
2014-12,6703000-005,台南市龍崎區,牛埔里,141,373,210,163,22,271,80
2014-12,6703000-008,台南市龍崎區,石𥕢里,161,466,243,223,38,324,104
2014-12,6703000-007,台南市龍崎區,龍船里,184,493,267,226,32,344,117
2014-12,6703100-032,台南市永康區,三合里,1451,4071,2047,2024,486,3239,346
2014-12,6703100-009,台南市永康區,三民里,544,1668,884,784,219,1251,198
2014-12,6703100-025,台南市永康區,中興里,1388,3848,1910,1938,421,2973,454
2014-12,6703100-039,台南市永康區,中華里,1319,3092,1510,1582,287,2510,295
2014-12,6703100-030,台南市永康區,二王里,3280,9354,4619,4735,1365,7305,684
2014-12,6703100-001,台南市永康區,五王里,2583,6784,3181,3603,948,5322,514
2014-12,6703100-028,台南市永康區,光復里,286,610,321,289,54,452,104
2014-12,6703100-031,台南市永康區,六合里,2662,6297,2963,3334,875,4996,426
2014-12,6703100-026,台南市永康區,勝利里,3534,8696,4168,4528,1101,6733,862
2014-12,6703100-017,台南市永康區,北灣里,3332,10588,5315,5273,1933,8070,585
2014-12,6703100-015,台南市永康區,南灣里,1448,4635,2364,2271,639,3539,457
2014-12,6703100-004,台南市永康區,埔園里,4168,12430,6185,6245,2467,9407,556
2014-12,6703100-029,台南市永康區,塩洲里,2295,6826,3436,3390,964,5412,450
2014-12,6703100-010,台南市永康區,塩行里,3665,10017,4967,5050,1418,7967,632
2014-12,6703100-005,台南市永康區,大橋里,2326,6715,3237,3478,896,5428,391
2014-12,6703100-012,台南市永康區,大灣里,1368,4243,2105,2138,626,3195,422
2014-12,6703100-034,台南市永康區,安康里,2293,5646,2645,3001,859,4472,315
2014-12,6703100-036,台南市永康區,尚頂里,1594,4575,2289,2286,636,3633,306
2014-12,6703100-016,台南市永康區,崑山里,2476,7433,3653,3780,1146,5670,617
2014-12,6703100-021,台南市永康區,建國里,858,1937,947,990,174,1440,323
2014-12,6703100-020,台南市永康區,復國里,3351,9051,4506,4545,965,7434,652
2014-12,6703100-019,台南市永康區,復興里,972,2283,1160,1123,218,1691,374
2014-12,6703100-037,台南市永康區,復華里,3972,11067,5481,5586,1605,8838,624
2014-12,6703100-024,台南市永康區,成功里,1040,2455,1209,1246,235,1767,453
2014-12,6703100-018,台南市永康區,新樹里,558,1772,911,861,244,1353,175
2014-12,6703100-033,台南市永康區,東橋里,2026,5578,2789,2789,1178,4105,295
2014-12,6703100-013,台南市永康區,東灣里,1363,4391,2211,2180,594,3383,414
2014-12,6703100-038,台南市永康區,正強里,2987,9271,4587,4684,1520,7193,558
2014-12,6703100-003,台南市永康區,永康里,4040,10413,5328,5085,1584,8112,717
2014-12,6703100-007,台南市永康區,烏竹里,1057,3164,1590,1574,534,2465,165
2014-12,6703100-006,台南市永康區,王行里,859,2962,1475,1487,433,2266,263
2014-12,6703100-011,台南市永康區,甲頂里,981,2759,1342,1417,388,2059,312
2014-12,6703100-022,台南市永康區,神洲里,605,1413,679,734,138,1119,156
2014-12,6703100-002,台南市永康區,網寮里,2808,7826,3806,4020,1207,6151,468
2014-12,6703100-008,台南市永康區,蔦松里,688,2079,1054,1025,259,1622,198
2014-12,6703100-023,台南市永康區,西勢里,2439,7673,3837,3836,1229,6015,429
2014-12,6703100-035,台南市永康區,西橋里,1346,3708,1730,1978,436,2961,311
2014-12,6703100-014,台南市永康區,西灣里,2850,8820,4330,4490,1292,6986,542
2014-12,6703100-027,台南市永康區,龍潭里,4228,12501,6245,6256,2028,9838,635
2014-12,6703200-010,台南市東區,中西里,1585,4052,1938,2114,608,2930,514
2014-12,6703200-006,台南市東區,仁和里,2105,5294,2562,2732,694,4173,427
2014-12,6703200-044,台南市東區,南聖里,1093,3295,1641,1654,754,2376,165
2014-12,6703200-014,台南市東區,和平里,2167,5334,2550,2784,722,4217,395
2014-12,6703200-021,台南市東區,圍下里,999,2470,1177,1293,327,1716,427
2014-12,6703200-038,台南市東區,大同里,1454,3388,1728,1660,295,2523,570
2014-12,6703200-023,台南市東區,大學里,622,1543,729,814,184,1143,216
2014-12,6703200-016,台南市東區,大德里,799,1872,918,954,131,1406,335
2014-12,6703200-003,台南市東區,大智里,2768,7788,3845,3943,1041,6162,585
2014-12,6703200-028,台南市東區,大福里,949,2286,1177,1109,169,1708,409
2014-12,6703200-020,台南市東區,富強里,1994,5344,2565,2779,667,4098,579
2014-12,6703200-001,台南市東區,富裕里,991,2548,1199,1349,262,1966,320
2014-12,6703200-022,台南市東區,小東里,2048,5448,2644,2804,867,3997,584
2014-12,6703200-040,台南市東區,崇信里,2311,5322,2621,2701,687,4163,472
2014-12,6703200-019,台南市東區,崇善里,2227,5894,2745,3149,856,4627,411
2014-12,6703200-004,台南市東區,崇學里,1280,3551,1701,1850,492,2685,374
2014-12,6703200-032,台南市東區,崇德里,2001,5918,2771,3147,1117,4332,469
2014-12,6703200-035,台南市東區,崇成里,1318,3945,1855,2090,869,2810,266
2014-12,6703200-041,台南市東區,崇文里,2774,7994,3783,4211,1769,5822,403
2014-12,6703200-012,台南市東區,崇明里,2007,5268,2470,2798,978,3845,445
2014-12,6703200-030,台南市東區,崇誨里,1295,3021,1412,1609,348,2242,431
2014-12,6703200-007,台南市東區,後甲里,1348,3632,1757,1875,471,2664,497
2014-12,6703200-042,台南市東區,復興里,1413,4311,2058,2253,729,3179,403
2014-12,6703200-039,台南市東區,德光里,1838,4797,2233,2564,709,3660,428
2014-12,6703200-026,台南市東區,德高里,1183,3420,1750,1670,446,2635,339
2014-12,6703200-029,台南市東區,忠孝里,1963,5044,2477,2567,443,3908,693
2014-12,6703200-037,台南市東區,成大里,1127,2529,1280,1249,302,1775,452
2014-12,6703200-045,台南市東區,文聖里,1813,5570,2695,2875,1408,3939,223
2014-12,6703200-009,台南市東區,新東里,1146,2809,1312,1497,255,2166,388
2014-12,6703200-008,台南市東區,東光里,2366,6367,3060,3307,1105,4628,634
2014-12,6703200-011,台南市東區,東安里,726,1795,904,891,229,1294,272
2014-12,6703200-031,台南市東區,東明里,1536,3869,1843,2026,560,2897,412
2014-12,6703200-033,台南市東區,東智里,955,2673,1327,1346,326,2085,262
2014-12,6703200-034,台南市東區,東聖里,1129,2802,1322,1480,377,2181,244
2014-12,6703200-036,台南市東區,東門里,953,2268,1077,1191,242,1643,383
2014-12,6703200-005,台南市東區,泉南里,2286,5628,2725,2903,620,4277,731
2014-12,6703200-013,台南市東區,自強里,2410,6064,2843,3221,970,4611,483
2014-12,6703200-027,台南市東區,莊敬里,1780,4689,2248,2441,773,3504,412
2014-12,6703200-025,台南市東區,虎尾里,2102,6054,2938,3116,974,4612,468
2014-12,6703200-018,台南市東區,衛國里,826,1913,924,989,248,1409,256
2014-12,6703200-043,台南市東區,裕聖里,1903,5950,2943,3007,1666,4105,179
2014-12,6703200-002,台南市東區,裕農里,1371,3606,1723,1883,490,2699,417
2014-12,6703200-015,台南市東區,路東里,826,1860,818,1042,204,1427,229
2014-12,6703200-017,台南市東區,關聖里,1843,5615,2771,2844,1250,4066,299
2014-12,6703200-024,台南市東區,龍山里,2240,5393,2487,2906,893,4043,457
2014-12,6703300-020,台南市南區,佛壇里,888,3045,1585,1460,468,2347,230
2014-12,6703300-011,台南市南區,光明里,1805,4882,2390,2492,480,3887,515
2014-12,6703300-025,台南市南區,再興里,1004,2725,1331,1394,300,2027,398
2014-12,6703300-039,台南市南區,南華里,1083,2897,1445,1452,303,2357,237
2014-12,6703300-029,台南市南區,南都里,1332,3087,1642,1445,299,2507,281
2014-12,6703300-019,台南市南區,同安里,782,2726,1414,1312,362,2086,278
2014-12,6703300-015,台南市南區,喜北里,834,2665,1375,1290,353,2006,306
2014-12,6703300-016,台南市南區,喜南里,517,1519,816,703,146,1132,241
2014-12,6703300-014,台南市南區,喜東里,756,2364,1236,1128,313,1814,237
2014-12,6703300-009,台南市南區,國宅里,1276,3507,1706,1801,359,2594,554
2014-12,6703300-022,台南市南區,大忠里,1909,5171,2547,2624,481,4023,667
2014-12,6703300-023,台南市南區,大恩里,1484,3942,1951,1991,395,3020,527
2014-12,6703300-004,台南市南區,大成里,372,914,446,468,88,675,151
2014-12,6703300-021,台南市南區,大林里,1084,2582,1239,1343,236,1963,383
2014-12,6703300-034,台南市南區,府南里,1815,5420,2640,2780,635,4234,551
2014-12,6703300-005,台南市南區,廣州里,982,2697,1328,1369,281,1978,438
2014-12,6703300-032,台南市南區,建南里,1847,5794,2956,2838,652,4692,450
2014-12,6703300-031,台南市南區,彰南里,695,1925,955,970,201,1465,259
2014-12,6703300-035,台南市南區,文南里,2032,5844,2790,3054,633,4655,556
2014-12,6703300-027,台南市南區,文華里,1314,3899,1882,2017,371,3024,504
2014-12,6703300-006,台南市南區,新昌里,1079,2634,1284,1350,234,2014,386
2014-12,6703300-024,台南市南區,新生里,1909,3735,1770,1965,312,2729,694
2014-12,6703300-007,台南市南區,新興里,1234,3237,1557,1680,333,2448,456
2014-12,6703300-010,台南市南區,日新里,825,2350,1207,1143,230,1827,293
2014-12,6703300-013,台南市南區,明亮里,1408,4297,2107,2190,508,3320,469
2014-12,6703300-003,台南市南區,明德里,325,649,334,315,55,484,110
2014-12,6703300-026,台南市南區,明興里,1346,3962,1940,2022,448,3099,415
2014-12,6703300-037,台南市南區,松安里,631,2152,1140,1012,283,1621,248
2014-12,6703300-038,台南市南區,永寧里,666,2180,1145,1035,269,1627,284
2014-12,6703300-008,台南市南區,田寮里,1403,3760,1816,1944,361,2882,517
2014-12,6703300-012,台南市南區,白雪里,702,2083,1079,1004,191,1587,305
2014-12,6703300-017,台南市南區,省躬里,986,3388,1744,1644,451,2608,329
2014-12,6703300-001,台南市南區,竹溪里,803,1893,892,1001,180,1418,295
2014-12,6703300-018,台南市南區,興農里,678,2448,1265,1183,316,1899,233
2014-12,6703300-002,台南市南區,荔宅里,155,260,139,121,19,163,78
2014-12,6703300-033,台南市南區,郡南里,1387,4247,2118,2129,525,3337,385
2014-12,6703300-028,台南市南區,金華里,2183,5937,2875,3062,660,4528,749
2014-12,6703300-030,台南市南區,開南里,2472,6789,3324,3465,771,5470,548
2014-12,6703300-036,台南市南區,鯤鯓里,703,2085,1078,1007,208,1555,322
2014-12,6703400-036,台南市北區,三德里,544,1346,681,665,122,989,235
2014-12,6703400-032,台南市北區,中樓里,714,1686,831,855,104,1293,289
2014-12,6703400-037,台南市北區,五福里,919,1760,1016,744,163,1365,232
2014-12,6703400-008,台南市北區,仁愛里,931,2090,1013,1077,176,1614,300
2014-12,6703400-038,台南市北區,元寶里,1664,3506,1567,1939,559,2739,208
2014-12,6703400-012,台南市北區,光武里,736,1629,783,846,160,1188,281
2014-12,6703400-033,台南市北區,公園里,1008,2001,959,1042,165,1434,402
2014-12,6703400-022,台南市北區,六甲里,1096,2818,1407,1411,257,2169,392
2014-12,6703400-005,台南市北區,力行里,1022,2791,1394,1397,309,2107,375
2014-12,6703400-003,台南市北區,勝安里,521,1246,632,614,90,937,219
2014-12,6703400-020,台南市北區,和順里,3279,8089,3716,4373,1250,6117,722
2014-12,6703400-021,台南市北區,國姓里,607,1757,902,855,204,1309,244
2014-12,6703400-027,台南市北區,國興里,703,1786,864,922,148,1341,297
2014-12,6703400-009,台南市北區,大仁里,489,1098,546,552,120,799,179
2014-12,6703400-042,台南市北區,大和里,1367,4346,2151,2195,565,3455,326
2014-12,6703400-010,台南市北區,大山里,279,611,309,302,46,458,107
2014-12,6703400-026,台南市北區,大港里,2048,6462,3214,3248,908,5062,492
2014-12,6703400-018,台南市北區,大豐里,1776,5134,2517,2617,562,3988,584
2014-12,6703400-011,台南市北區,大道里,1188,2553,1191,1362,264,1783,506
2014-12,6703400-029,台南市北區,安民里,537,1444,719,725,157,1067,220
2014-12,6703400-013,台南市北區,實踐里,989,2417,1140,1277,332,1807,278
2014-12,6703400-014,台南市北區,小康里,889,2427,1246,1181,236,1913,278
